id,name,IDENTITY,EYE,HAIR,SEX,ALIVE,AT LARGE,FIRST APPEARANCE,Year
246272,David Pike (Earth-616),,Blue Eyes,Blond Hair,Male Characters,Living Characters,Yes,Dec-89,1989
4320,Dennis Malloy (Earth-616),Secret Identity,,No Hair,Male Characters,Living Characters,No,Jul-89,1989
249110,Ian Cobbleskill (Earth-616),,,White Hair,Male Characters,Living Characters,No,Sep-89,1989
726412,Jac'Oyaa (Earth-616),No Dual Identity,,Brown Hair,Male Characters,Living Characters,No,Feb-89,1989
39250,Matsu'o Tsurayaba (Earth-616),No Dual Identity,Brown Eyes,Black Hair,Male Characters,Deceased Characters,No,Dec-89,1989
726413,Nep'Perr (Earth-616),No Dual Identity,,Black Hair,Male Characters,Living Characters,No,Feb-89,1989
505758,Squid (Earth-616),Public Identity,,,Male Characters,Living Characters,No,Feb-89,1989
710063,Squid (School) (Earth-616),Public Identity,,,Male Characters,Living Characters,No,Feb-89,1989
498609,U'Sr'Pr (Earth-616),,Red Eyes,No Hair,Male Characters,Living Characters,Yes,Dec-89,1989
34977,Yiggorum (Earth-616),Secret Identity,,No Hair,Male Characters,Living Characters,No,Sep-89,1989
19564,Architect (Cosmic Being) (Earth-616),Secret Identity,,,,Living Characters,No,Dec-90,1990
424211,B'Gon (Earth-616),,Blue Eyes,Black Hair,Male Characters,Living Characters,No,Aug-90,1990
591202,Bag'Le (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Living Characters,Yes,Dec-90,1990
108417,Bull ('Vores) (Earth-616),,,,Male Characters,Living Characters,Yes,Jun-90,1990
72985,Charles Xavier (Masque's Doppelganger) (Earth-616),,,,Male Characters,Living Characters,No,Jun-90,1990
16008,De'Lila (Earth-616),Secret Identity,Green Eyes,Black Hair,Female Characters,Living Characters,No,Dec-90,1990
116249,Drill (Power Tools) (Earth-616),,,White Hair,Male Characters,Living Characters,Yes,Jul-90,1990
560203,Ekl'r (Earth-616),,,,Male Characters,Living Characters,Yes,May-90,1990
128117,Goat ('Vores) (Earth-616),,,,Male Characters,Living Characters,Yes,Jun-90,1990
591201,Meg'Ror (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Living Characters,Yes,Dec-90,1990
128116,Pig ('Vores) (Earth-616),,,,Male Characters,Living Characters,No,Jun-90,1990
62337,Warren Worthington III (Masque's Doppelganger) (Earth-616),Secret Identity,,Blond Hair,Female Characters,Living Characters,No,Jun-90,1990
128118,Wolf ('Vores) (Earth-616),,,,Male Characters,Living Characters,Yes,Jun-90,1990
43100,Zkrodd (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Living Characters,Yes,Aug-90,1990
480345,Zreate'th (Earth-616),Secret Identity,Red Eyes,,Male Characters,Living Characters,No,May-90,1990
543295,6-Ball (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Jul-91,1991
295863,Ch'od (War Skrull) (Earth-616),Secret Identity,Black Eyes,No Hair,Male Characters,Deceased Characters,No,Apr-91,1991
295866,Cr'reee (War Skrull) (Earth-616),,,,,Deceased Characters,No,Apr-91,1991
16388,Die'ode (Earth-616),,,,Male Characters,Living Characters,Yes,Feb-91,1991
247199,Ethel Gaxton (Earth-616),Secret Identity,,Red Hair,Female Characters,Living Characters,No,Nov-91,1991
660115,Roger Joliet (Earth-616),,,Black Hair,Male Characters,Living Characters,No,Apr-91,1991
165741,Sl'gur't (Earth-616),Public Identity,White Eyes,Green Hair,Female Characters,Deceased Characters,No,Jul-91,1991
12781,Tatsu'o (Earth-616),,,Black Hair,Male Characters,Living Characters,No,Feb-91,1991
41597,Ullikummis (Earth-616),,,,Male Characters,Living Characters,Yes,Feb-91,1991
93224,D'Kay (Earth-616),Secret Identity,Yellow Eyes,Yellow Hair,Male Characters,Living Characters,Yes,Nov-92,1992
71961,Felicity Cross (Earth-616),,,Red Hair,Female Characters,Living Characters,Yes,Feb-92,1992
18724,Harry Ulmann (Earth-616),Public Identity,,,Male Characters,Living Characters,Yes,Jun-92,1992
64126,James Madrox (Doppelganger) (Earth-616),Secret Identity,,,,Living Characters,No,Aug-92,1992
492018,Kraa (Duplicate) (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Aug-92,1992
76668,L'Matto (Earth-616),Secret Identity,White Eyes,No Hair,Male Characters,Living Characters,Yes,Nov-92,1992
43142,Smoke Scream (Earth-616),,,,Female Characters,Living Characters,No,Mar-92,1992
489376,William Cash (Earth-616),,,,Male Characters,Living Characters,Yes,May-92,1992
437236,Bramble (Hellbent) (Earth-616),,,No Hair,Male Characters,Living Characters,Yes,May-93,1993
30255,C'efn (Earth-616),Public Identity,White Eyes,No Hair,Male Characters,Deceased Characters,No,Sep-93,1993
35912,Fang (Shi'ar Prisoner) (Earth-616),,Red Eyes,Brown Hair,Female Characters,Deceased Characters,No,Sep-93,1993
241261,H'rpra (Earth-616),Secret Identity,Green Eyes,No Hair,Female Characters,Deceased Characters,No,Feb-93,1993
477011,Norman Zachos (Earth-616),,,,Male Characters,Living Characters,No,Apr-93,1993
171412,Parasite (Lilin) (Earth-616),Secret Identity,,,,Living Characters,No,Sep-93,1993
498813,T.K.O. (Earth-616),,,Red Hair,Female Characters,Living Characters,No,Jul-93,1993
36276,Tartessus (Earth-616),Secret Identity,,,Female Characters,Living Characters,No,Mar-93,1993
19336,Tudo Sukoto (Earth-616),,,Black Hair,Male Characters,Living Characters,Yes,Nov-93,1993
43270,VOR\/TEX (Earth-616),,,,,Living Characters,Yes,Feb-93,1993
37007,Agent 13 (Hydra Agent) (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,Jul-94,1994
239856,Arm'Cheddon (Earth-616),,,White Hair,Male Characters,Living Characters,No,Jan-94,1994
171429,Bloodthirst (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Apr-94,1994
530074,Dante (Shadow Consortium) (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Nov-94,1994
530077,Herb (Shadow Consortium) (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,Aug-94,1994
484820,Herbert Landon (Earth-616),Public Identity,Blue Eyes,Brown Hair,Male Characters,Living Characters,No,Mar-94,1994
93209,Javelynne (Earth-616),Secret Identity,,Blond Hair,Female Characters,Living Characters,Yes,Jan-94,1994
530078,Leo (Shadow Consortium) (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,Aug-94,1994
511410,Leotard Hammer (Earth-616),Public Identity,Blue Eyes,Brown Hair,Male Characters,Living Characters,No,Jul-94,1994
346515,Malkin Grey (Earth-616),Public Identity,Brown Eyes,Brown Hair,Male Characters,Deceased Characters,No,Jan-94,1994
530073,Maxov (Earth-616),Secret Identity,,Red Hair,Male Characters,Living Characters,Yes,Sep-94,1994
745465,May Reilly (Impostor) (Earth-616),Public Identity,Blue Eyes,Grey Hair,Female Characters,Deceased Characters,No,Aug-94,1994
508024,Nirvana (Deviant) (Earth-616),Public Identity,,,Female Characters,Living Characters,No,Jul-94,1994
530075,Planner (Shadow Consortium) (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,Sep-94,1994
86173,Q'Wake (Earth-616),Secret Identity,,,Male Characters,Living Characters,Yes,Dec-94,1994
511168,Steppin' Razor (Earth-616),Secret Identity,Brown Eyes,Black Hair,Male Characters,Living Characters,Yes,Oct-94,1994
83887,Sultan (Temasika) (Earth-616),,,Black Hair,Male Characters,Living Characters,Yes,Sep-94,1994
705608,Batch-13 (Earth-616),Secret Identity,Red Eyes,No Hair,Agender Characters,Living Characters,Yes,Feb-95,1995
16495,Hound (Humanity's Last Stand) (Earth-616),Secret Identity,Yellow Eyes,No Hair,Male Characters,Living Characters,Yes,Jul-95,1995
113949,Komodo (Animen) (Earth-616),,,No Hair,Male Characters,Living Characters,Yes,Nov-95,1995
25001,Nezaral (Earth-616),Secret Identity,White Eyes,No Hair,Male Characters,Living Characters,Yes,Feb-95,1995
706223,Whyte (Earth-616),No Dual Identity,,White Hair,Male Characters,Living Characters,Yes,Jun-95,1995
126093,Al-Khalad (Earth-616),,,,Male Characters,Living Characters,Yes,May-96,1996
18500,Alchemist (Earth-616),Secret Identity,Brown Eyes,,Female Characters,Living Characters,No,Sep-96,1996
606767,Angel (Fortunato's pet wolf) (Earth-616),No Dual Identity,,Brown Hair,Male Characters,Living Characters,Yes,Jul-96,1996
19496,Catherine D'Antan (Earth-616),,Blue Eyes,Blond Hair,Female Characters,Living Characters,Yes,May-96,1996
260694,Jay Burnell (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Dec-96,1996
182976,Kl'rt (Heroes Reborn) (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Living Characters,Yes,Nov-96,1996
558325,Kristine Calverly (Earth-616),Secret Identity,,Brown Hair,Female Characters,Living Characters,Yes,Dec-96,1996
260693,Mark Randall (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Oct-96,1996
89635,Pepper (Salt & Pepper) (Earth-616),Secret Identity,,Brown Hair,Female Characters,Living Characters,No,May-96,1996
85037,A'yin (Earth-616),Secret Identity,Red Eyes,Bald,Male Characters,Living Characters,No,Mar-97,1997
347233,Bruno Hagan (Heroes Reborn) (Earth-616),,,,Male Characters,Living Characters,No,Jun-97,1997
706068,Frog-Man (Earth-616),Secret Identity,,,,Living Characters,No,Apr-97,1997
116258,Kylie Kopelkin (Earth-616),,,,Female Characters,Living Characters,No,Jan-97,1997
558326,Megan O'Toole (Earth-616),Secret Identity,,Brown Hair,Female Characters,Living Characters,Yes,Feb-97,1997
260696,Molly Peterson (Earth-616),Secret Identity,,,Female Characters,Living Characters,Yes,Jan-97,1997
86170,Ra'al (Earth-616),Secret Identity,,Black Hair,Female Characters,Living Characters,No,Mar-97,1997
19967,Shatterhead (Earth-616),,,Red Hair,Male Characters,Deceased Characters,No,Feb-97,1997
15976,B'arr (Earth-616),Secret Identity,Brown Eyes,Black Hair,Male Characters,Living Characters,Yes,Jan-98,1998
622647,C'hin (Earth-616),Secret Identity,Grey Eyes,Bald,Male Characters,Living Characters,No,Jan-98,1998
748988,Dominique Levant (Earth-616),,,Black Hair,Male Characters,Living Characters,No,Nov-98,1998
622645,M'stapha (Earth-616),Secret Identity,Grey Eyes,Grey Hair,Male Characters,Living Characters,No,Jan-98,1998
16755,Mercury (Cerebro's X-Men) (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,Oct-98,1998
622664,S'pyke (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Jan-98,1998
30925,Sn'Tlo (Earth-616),Secret Identity,Red Eyes,Variable Hair,Male Characters,Living Characters,Yes,Mar-98,1998
18652,Worm-Digger (Earth-616),,,,Male Characters,Living Characters,No,Nov-98,1998
27046,D'Chel (Earth-616),,Red Eyes,Bald,Male Characters,Living Characters,Yes,Jan-99,1999
681774,Ernesto & Luigi Gambonno (Earth-98121),Public Identity,Blue Eyes,Black Hair,Male Characters,Living Characters,Yes,Jul-99,1999
605229,M'Reel (Earth-616),,,,Male Characters,Living Characters,No,Sep-99,1999
30336,Archenemy (Earth-616),Secret Identity,Red Eyes,,Male Characters,Living Characters,Yes,Dec-00,2000
18321,Malovick (Earth-616),Secret Identity,,Bald,Male Characters,Living Characters,No,Apr-00,2000
590329,Obliterator (Alien) (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Sep-00,2000
34274,Brutus Klor (Earth-616),,,Grey Hair,Male Characters,Living Characters,No,Feb-01,2001
18745,Caleb Tillis (Earth-616),,,,Male Characters,Living Characters,No,Jul-01,2001
321459,Grace & Mary Mercy (Earth-616),,Blue Eyes,Blond Hair,Female Characters,Deceased Characters,No,May-01,2001
34272,Hedron theFaceted (Earth-616),,,,Male Characters,Living Characters,Yes,Feb-01,2001
63747,Kane Tucker (Earth-616),Secret Identity,,,Male Characters,Living Characters,Yes,Nov-02,2002
471818,Barb (Spikes) (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Jan-03,2003
501059,Drang (Earth-616),Secret Identity,,,Male Characters,Living Characters,Yes,May-03,2003
104663,Friederich Krause (Earth-616),,,,Male Characters,Living Characters,Yes,Nov-03,2003
468285,Hector (Latin Kings) (Earth-616),,Brown Eyes,Black Hair,Male Characters,Living Characters,Yes,Nov-03,2003
278358,Le' Sabre (Earth-616),Secret Identity,,,Male Characters,Living Characters,Yes,May-03,2003
501058,Sturm (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,May-03,2003
552332,Hakurei,,,,Male Characters,Living Characters,Yes,May-04,2004
79787,Kevin Smith (Earth-616),,,,Male Characters,Living Characters,Yes,Apr-04,2004
531175,Tuatola T'Tuana Timon (Earth-616),Secret Identity,,Black Hair,Male Characters,Deceased Characters,No,May-04,2004
464280,Dale Rice (Earth-616),,Blue Eyes,Brown Hair,Male Characters,Deceased Characters,No,Mar-05,2005
735078,De'zean (Earth-616),No Dual Identity,Red Eyes,No Hair,Male Characters,Deceased Characters,No,Nov-05,2005
677217,Klaw (Ulysses' great-grandfather) (Earth-616),Public Identity,Brown Eyes,Black Hair,Male Characters,Deceased Characters,No,Apr-05,2005
664584,M'Butu (Earth-616),Public Identity,Brown Eyes,Black Hair,Male Characters,Living Characters,No,Jun-05,2005
22908,Titannus (Earth-616),,Green Eyes,No Hair,Male Characters,Living Characters,No,Jan-05,2005
705684,Carl Lombardi (Earth-616),Secret Identity,,Brown Hair,Male Characters,Living Characters,No,Jan-06,2006
34808,K'Tor (Earth-616),,,,Male Characters,Living Characters,Yes,Nov-06,2006
29181,R'Kin (Earth-616),Public Identity,Green Eyes,No Hair,Male Characters,Deceased Characters,No,Jun-06,2006
35486,Rook'shir (Earth-616),Secret Identity,Black Eyes,Black Hair,Male Characters,Deceased Characters,No,Dec-06,2006
105980,Shell (Shi'ar Death Commando) (Earth-616),Secret Identity,,,Male Characters,Living Characters,No,Feb-06,2006
88024,Eldest (Scy'ar Tal) (Earth-616),Secret Identity,White Eyes,No Hair,,Living Characters,No,Dec-07,2007
507297,Ev Teel Urizen (Earth-616),Public Identity,White Eyes,,Male Characters,Living Characters,Yes,May-07,2007
340075,K'Beer Okoye (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,Nov-07,2007
692199,Ultron V (Onslaught Reborn) (Earth-616),Public Identity,Red Eyes,No Hair,,Living Characters,Yes,Mar-07,2007
122247,Benjamin Grimm (Skrull) (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Living Characters,No,Jun-08,2008
406664,Ch'rith (Earth-616),Secret Identity,Green Eyes,No Hair,Female Characters,Deceased Characters,No,Nov-08,2008
119604,Dro'ge Fenu Edu (Earth-616),Public Identity,Green Eyes,No Hair,Male Characters,Living Characters,No,Jun-08,2008
405988,Evh'ser (Earth-616),Public Identity,Green Eyes,No Hair,Male Characters,Living Characters,No,Oct-08,2008
167856,Fry'lu (Earth-616),,Green Eyes,Black Hair,Female Characters,Living Characters,No,Oct-08,2008
126233,Grrix (Earth-616),Public Identity,Green Eyes,No Hair,Male Characters,Living Characters,Yes,Aug-08,2008
405985,H'kurrek (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Deceased Characters,No,Oct-08,2008
590609,K'rtem (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Deceased Characters,No,Sep-08,2008
129770,Kly'bn (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,Sep-08,2008
117594,Kuhul Ajaw (Earth-616),,,,Male Characters,Living Characters,No,Jun-08,2008
512908,Lou Boyle (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,Feb-08,2008
131486,Pitt'o Nili (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Deceased Characters,No,Jun-08,2008
117489,Rl'nnd (Earth-616),Public Identity,Green Eyes,No Hair,Male Characters,Deceased Characters,No,Jan-08,2008
120691,Rm'twr (Earth-616),Public Identity,Green Eyes,No Hair,Male Characters,Deceased Characters,No,May-08,2008
405994,Sar T'llrk (Earth-616),Public Identity,Green Eyes,No Hair,Male Characters,Deceased Characters,No,Oct-08,2008
167854,V'lrym (Earth-616),Secret Identity,Green Eyes,Black Hair,Male Characters,Living Characters,No,Oct-08,2008
122220,Wor'il (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Living Characters,No,Jun-08,2008
164291,X'iv (Earth-616),Secret Identity,Red Eyes,No Hair,Male Characters,Living Characters,Yes,Aug-08,2008
256921,Conrad O'Shea (Earth-616),,,,Male Characters,Living Characters,Yes,Jun-09,2009
599470,D'arun (Earth-616),Public Identity,Brown Eyes,Grey Hair,Male Characters,Deceased Characters,No,Dec-09,2009
296992,Jack O'Lantern (Levins) (Earth-616),Public Identity,,,Male Characters,Deceased Characters,No,Nov-09,2009
391981,John Allen Adams (Earth-616),,,,Male Characters,Living Characters,Yes,Apr-09,2009
553492,Marmoo (Earth-616),Secret Identity,,No Hair,Male Characters,Living Characters,No,Sep-09,2009
195655,Pn'zo (Earth-616),Secret Identity,Blue Eyes,No Hair,Male Characters,Living Characters,Yes,Mar-09,2009
243756,S'Kaan (Earth-616),Secret Identity,Green Eyes,No Hair,Male Characters,Living Characters,Yes,Jun-09,2009
599567,T'Kan (Earth-616),Public Identity,Brown Eyes,Black Hair,Male Characters,Deceased Characters,No,Oct-09,2009
738655,Bone Dancer (Earth-616),Secret Identity,Red Eyes,,Male Characters,Living Characters,No,Feb-10,2010
307046,Rhino (Kraven) (Earth-616),Secret Identity,Brown Eyes,Brown Hair,Male Characters,Deceased Characters,No,Mar-10,2010
654440,Tul'uth (Earth-616),,Yellow Eyes,No Hair,Male Characters,Living Characters,No,Jan-10,2010
519926,Dieter Skul (Earth-616),Public Identity,,Black Hair,Male Characters,Living Characters,Yes,Dec-11,2011
505270,Flash (Earth-616),Secret Identity,Blue Eyes,Blond Hair,Male Characters,Living Characters,No,Aug-11,2011
506091,Jack O'Lantern (Crime-Master's) (Earth-616),Secret Identity,Hazel Eyes,Black Hair,Male Characters,Living Characters,No,May-11,2011
445677,Mark Milton (Zombie Clone) (Earth-616),,,,Male Characters,Deceased Characters,No,May-11,2011
503535,Raleigh Lund (Zombie Clone) (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,May-11,2011
524999,Robert Bruce Banner (Doom's clone) (Earth-616),Public Identity,Brown Eyes,Brown Hair,Male Characters,Deceased Characters,No,Dec-11,2011
705667,Skipper (A.I.M.) (Earth-616),Secret Identity,,,Male Characters,Living Characters,Yes,Jan-11,2011
503534,Stanley Stewart (Zombie Clone) (Earth-616),Secret Identity,,,Male Characters,Deceased Characters,No,May-11,2011
459597,Thomas Thompson (Zombie Clone) (Earth-616),Secret Identity,White Eyes,Grey Hair,Male Characters,Deceased Characters,No,May-11,2011
468558,Zarda Shelton (Zombie Clone) (Earth-616),Secret Identity,Yellow Eyes,Black Hair,Female Characters,Deceased Characters,No,May-11,2011
